DriveID,DriveLabel,Path,Depth,Type,Name,Subdirs,Files,ItemCount,FileTypes,Size,SizeUnit
06757EBD,Cell 10,E:\DroneDB,1,Folder,DroneDB,1,0,0,,0.0,MB
06757EBD,Cell 10,E:\DroneDB\azroofco,2,Folder,azroofco,1,0,0,,0.0,MB
06757EBD,Cell 10,E:\DroneDB\azroofco\.ddb,3,Folder,.ddb,0,5,5,json:2; sqlite:1; sqlite-wal:1; sqlite-shm:1,0.32,MB
06757EBD,Cell 10,E:\Shelby1-Ortho,1,File,Shelby1.tif,,,,>=2GB,199.21,GB
06757EBD,Cell 10,E:\Shelby1-Ortho,1,Folder,Shelby1-Ortho,1,1,1,psx:1,0.0,MB
06757EBD,Cell 10,E:\Shelby1-Ortho\Shelby1.files,2,Folder,Shelby1.files,1,2,2,zip:1; noext:1,0.0,MB
06757EBD,Cell 10,E:\Shelby1-Ortho\Shelby1.files\0,3,Folder,0,0,1,1,zip:1,1.59,MB
06757EBD,Cell 10,E:\drone_data,1,Folder,drone_data,0,0,0,,0.0,MB
06757EBD,Cell 10,E:\SpyglassHillResults,1,Folder,SpyglassHillResults,1,0,0,,0.0,MB
06757EBD,Cell 10,E:\SpyglassHillResults\SpyglassHillResults,2,Folder,SpyglassHillResults,1,1,1,pdf:1,0.65,MB
06757EBD,Cell 10,E:\SpyglassHillResults\SpyglassHillResults\Production_1_ortho_merge,3,File,Production_1_ortho_merge.tif,,,,>=2GB,7.38,GB
06757EBD,Cell 10,E:\SpyglassHillResults\SpyglassHillResults\Production_1_ortho_merge,3,File,Production_1_ortho_merge.tif.ovr,,,,>=2GB,2.45,GB
06757EBD,Cell 10,E:\SpyglassHillResults\SpyglassHillResults\Production_1_ortho_merge,3,Folder,Production_1_ortho_merge,0,3,3,xmlz:1; tfw:1; xml:1,10.82,MB
06757EBD,Cell 10,E:\BentlySystem,1,Folder,BentlySystem,1,0,0,,0.0,MB
06757EBD,Cell 10,E:\BentlySystem\SpyglassHillResults,2,Folder,SpyglassHillResults,1,0,0,,0.0,MB
06757EBD,Cell 10,E:\BentlySystem\SpyglassHillResults\SpyglassHillResults,3,Folder,SpyglassHillResults,0,1,1,pdf:1,0.65,MB
06757EBD,Cell 10,E:\ThermaltoGrey,1,Folder,ThermaltoGrey,6,0,0,,0.0,MB
06757EBD,Cell 10,E:\ThermaltoGrey\Thermal,2,Folder,Thermal,0,799,799,jpg:799,1.05,GB
06757EBD,Cell 10,E:\ThermaltoGrey\Thermal_color_3,2,Folder,Thermal_color_3,0,799,799,jpg:799,618.43,MB
06757EBD,Cell 10,E:\ThermaltoGrey\Thermal_color4,2,Folder,Thermal_color4,0,1,1,jpg:1,0.96,MB
06757EBD,Cell 10,E:\ThermaltoGrey\Thermal_color5,2,Folder,Thermal_color5,0,799,799,jpg:799,618.42,MB
06757EBD,Cell 10,E:\ThermaltoGrey\Thermal_color6,2,Folder,Thermal_color6,0,799,799,jpg:799,618.42,MB
06757EBD,Cell 10,E:\ThermaltoGrey\Thermal_color7,2,Folder,Thermal_color7,0,799,799,jpg:799,604.45,MB
06757EBD,Cell 10,E:\greenfielddrcarencro Flight 01,1,Folder,greenfielddrcarencro Flight 01,5,0,0,,0.0,MB
06757EBD,Cell 10,E:\greenfielddrcarencro Flight 01\DATA,2,Folder,DATA,0,3,3,json:1; sbf:1; ini:1,63.36,MB
06757EBD,Cell 10,E:\greenfielddrcarencro Flight 01\FLIGHT RECORD,2,Folder,FLIGHT RECORD,0,1,1,ulg:1,3.12,MB
06757EBD,Cell 10,E:\greenfielddrcarencro Flight 01\OUTPUT,2,Folder,OUTPUT,0,2474,2474,jpg:2471; geotaglog:1; csv:1; pdf:1,42.24,GB
06757EBD,Cell 10,E:\greenfielddrcarencro Flight 01\IMAGES,2,Folder,IMAGES,0,0,0,,0.0,MB
06757EBD,Cell 10,E:\greenfielddrcarencro Flight 01\source_data,2,Folder,source_data,0,2471,2471,jpg:2471,42.24,GB
06757EBD,Cell 10,E:\EMP_Test,1,Folder,EMP_Test,3,5,5,shp:1; shx:1; dbf:1; cpg:1; prj:1,0.0,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test,2,Folder,EMP_Test,6,20,20,shp:2; shx:2; dbf:2; cpg:2; prj:2; xml:2; sbn:2; sbx:2; other:4,1.41,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test\Index,3,Folder,Index,0,0,0,,0.0,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test\EMP_Test.gdb,3,Folder,EMP_Test.gdb,0,54,54,atx:24; gdbtable:9; gdbtablx:9; gdbindexes:8; noext:2; horizon:1; spx:1,0.17,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test\ImportLog,3,Folder,ImportLog,0,1,1,xml:1,0.0,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test\.ipynb_checkpoints,3,Folder,.ipynb_checkpoints,0,2,2,ipynb:2,0.39,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test\.backups,3,Folder,.backups,0,0,0,,0.0,MB
06757EBD,Cell 10,E:\EMP_Test\EMP_Test\GpMessages,3,Folder,GpMessages,0,2,2,noext:2,0.0,MB
06757EBD,Cell 10,E:\EMP_Test\Output,2,Folder,Output,0,59,59,jpg:59,1.01,GB
06757EBD,Cell 10,E:\EMP_Test\WinterfieldDr_Test,2,Folder,WinterfieldDr_Test,0,1896,1896,jpg:1896,32.6,GB
06757EBD,Cell 10,E:\Shelby2-Ortho,1,Folder,Shelby2-Ortho,1,3,3,tif:2; psx:1,400.0,MB
06757EBD,Cell 10,E:\Dallas_Raw,1,Folder,Dallas_Raw,2,0,0,,0.0,MB
06757EBD,Cell 10,E:\Shelby2-JPEG,1,Folder,Shelby2-JPEG,0,847,847,jpg:847,107.24,GB
66717845,Cell 11,E:\,0,File,Samsung portable SSD SW for Android.txt,,,,,0.0,MB
66717845,Cell 11,E:\,0,File,SamsungPortableSSD_Setup_Mac_1.0.pkg,,,,,22.83,MB
66717845,Cell 11,E:\,0,File,SamsungPortableSSD_Setup_Win_1.0.exe,,,,,8.03,MB
66717845,Cell 11,E:\,0,File,QSPhaseOneP5.tiff,,,,,93.21,GB
66717845,Cell 11,E:\,0,File,QSPhaseOneP5.tiff,,,,>=2GB,93.21,GB
66717845,Cell 11,E:\,0,Folder,E:,9,3,3,txt:1; pkg:1; exe:1,30.87,MB
66717845,Cell 11,E:\DroneDB_Backup,1,Folder,DroneDB_Backup,40,0,0,,0.0,MB
66717845,Cell 11,E:\DroneDB_Backup\76a0c10f-8d75-4378-b0bc-2e6f9bd7c0d2,2,Folder,76a0c10f-8d75-4378-b0bc-2e6f9bd7c0d2,3,1,1,md:1,0.0,MB
66717845,Cell 11,E:\DroneDB_Backup\76a0c10f-8d75-4378-b0bc-2e6f9bd7c0d2\CODY Azroof,3,Folder,CODY Azroof,0,0,0,,0.0,MB
66717845,Cell 11,E:\DroneDB_Backup\76a0c10f-8d75-4378-b0bc-2e6f9bd7c0d2\ERIC Azroof,3,Folder,ERIC Azroof,0,0,0,,0.0,MB
66717845,Cell 11,E:\DroneDB_Backup\76a0c10f-8d75-4378-b0bc-2e6f9bd7c0d2\Phoenix Data,3,Folder,Phoenix Data,0,655,655,jpg:655,6.66,GB
66717845,Cell 11,E:\DroneDB_Backup\AliceAve45thAvePHXAZ,2,Folder,AliceAve45thAvePHXAZ,0,5941,5941,jpg:5941,55.61,GB
66717845,Cell 11,E:\DroneDB_Backup\BerridgeLn29thAvePHXAZ,2,Folder,BerridgeLn29thAvePHXAZ,0,4166,4166,jpg:4166,40.72,GB
66717845,Cell 11,E:\DroneDB_Backup\BrownSt49thAvePHXAZ,2,Folder,BrownSt49thAvePHXAZ,0,5385,5385,jpg:5385,52.69,GB
66717845,Cell 11,E:\DroneDB_Backup\CaminitoDr45thAvePHXAZ,2,Folder,CaminitoDr45thAvePHXAZ,0,4746,4746,jpg:4746,45.53,GB
66717845,Cell 11,E:\DroneDB_Backup\CinderellaMeadowsPHXAZ,2,Folder,CinderellaMeadowsPHXAZ,0,4217,4217,jpg:4217,41.85,GB
66717845,Cell 11,E:\DroneDB_Backup\ClaremontSt37thAvePHXAZ,2,Folder,ClaremontSt37thAvePHXAZ,0,5645,5645,jpg:5645,56.16,GB
048B58C0,Cell 15,E:\,0,File,Magician Launcher.exe,,,,,6.8,MB
048B58C0,Cell 15,E:\,0,File,RootCA.crt,,,,,0.0,MB
048B58C0,Cell 15,E:\,0,Folder,E:,8,2,2,exe:1; crt:1,6.8,MB
048B58C0,Cell 15,E:\Magician Launcher.app,1,Folder,Magician Launcher.app,1,0,0,,0.0,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents,2,Folder,Contents,3,2,2,plist:1; noext:1,0.0,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents\MacOS,3,Folder,MacOS,0,1,1,noext:1,15.6,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents\Resources,3,Folder,Resources,0,10,10,png:4; icns:1; car:1; ico:1; svg:1; crt:1; ttf:1,1.08,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents\_CodeSignature,3,Folder,_CodeSignature,0,1,1,noext:1,0.0,MB
048B58C0,Cell 15,E:\St Tamanny,1,Folder,St Tamanny,4,0,0,,0.0,MB
048B58C0,Cell 15,E:\St Tamanny\Card1,2,Folder,Card1,7,0,0,,0.0,MB
048B58C0,Cell 15,E:\St Tamanny\Card1\101PHASE,3,Folder,101PHASE,0,1591,1591,iiq:1590; bin:1,138.15,GB
048B58C0,Cell 15,E:\PepperidgeFarms-RichmondUTthermal,1,Folder,PepperidgeFarms-RichmondUTthermal,4,0,0,,0.0,MB
048B58C0,Cell 15,E:\PepperidgeFarms_Ortho,1,Folder,PepperidgeFarms_Ortho,1,0,0,,0.0,MB
048B58C0,Cell 15,E:\PepperidgeFarms_Ortho2,1,Folder,PepperidgeFarms_Ortho2,1,0,0,,0.0,MB
048B58C0,Cell 15,E:\PepperidgeFarms_AgisoftOrtho,1,Folder,PepperidgeFarms_AgisoftOrtho,1,2,2,psx:1; xml:1,0.01,MB
048B58C0,Cell 15,E:\PepperidgeFarms_ConverOrtho2,1,Folder,PepperidgeFarms_ConverOrtho2,2,4,4,psx:2; xml:2,0.01,MB
048B58C0,Cell 15,E:\OrlandoForidaWingtra,1,Folder,OrlandoForidaWingtra,4,0,0,,0.0,MB
6785262F,Cell 1,E:\,0,File,._Dallas4,,,,,0.0,MB
6785262F,Cell 1,E:\,0,Folder,E:,57,1,1,noext:1,0.0,MB
6785262F,Cell 1,E:\HammondAOI3,1,File,Project_2025-06-13_19-17-orthomosaic.tiff,,,,>=2GB,15.77,GB
6785262F,Cell 1,E:\HammondAOI3,1,Folder,HammondAOI3,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI1_Ortho,1,File,Project_2025-08-13_10-33-orthomosaic.tiff,,,,>=2GB,18.15,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI1_Ortho,1,Folder,wingtraSandyUtahAOI1_Ortho,0,1,1,pdf:1,2.31,MB
6785262F,Cell 1,E:\BellCanyon_Ortho,1,File,Ball_Canyon_Reproject.tif,,,,>=2GB,17.59,GB
6785262F,Cell 1,E:\BellCanyon_Ortho,1,File,Ball_Canyon_Reproject.tif.ovr,,,,>=2GB,5.56,GB
6785262F,Cell 1,E:\BellCanyon_Ortho,1,File,Project_2025-07-29_14-59-orthomosaic.tif,,,,>=2GB,11.94,GB
6785262F,Cell 1,E:\BellCanyon_Ortho,1,File,Project_2025-07-29_14-59-orthomosaic.tiff,,,,>=2GB,11.94,GB
6785262F,Cell 1,E:\BellCanyon_Ortho,1,Folder,BellCanyon_Ortho,0,6,6,xml:4; tfw:1; pdf:1,1.83,MB
6785262F,Cell 1,E:\planoAOI4_Ortho,1,File,Project_2025-08-05_11-02-orthomosaic.tiff,,,,>=2GB,11.7,GB
6785262F,Cell 1,E:\planoAOI4_Ortho,1,Folder,planoAOI4_Ortho,0,1,1,pdf:1,1.55,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI2_Ortho,1,File,Project_2025-08-13_13-37-orthomosaic.tiff,,,,>=2GB,17.58,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI2_Ortho,1,Folder,wingtraSandyUtahAOI2_Ortho,0,1,1,pdf:1,2.08,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI3_Ortho,1,File,Project_2025-08-13_16-32-orthomosaic.tiff,,,,>=2GB,12.95,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI3_Ortho,1,Folder,wingtraSandyUtahAOI3_Ortho,0,1,1,pdf:1,4.5,MB
6785262F,Cell 1,E:\CottonwoodHeights_Ortho,1,File,Project_2025-07-29_13-42-orthomosaic.tiff,,,,>=2GB,4.59,GB
6785262F,Cell 1,E:\CottonwoodHeights_Ortho,1,Folder,CottonwoodHeights_Ortho,0,2,2,xml:1; pdf:1,2.12,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI4_Ortho,1,File,Project_2025-08-14_09-43-orthomosaic.tiff,,,,>=2GB,15.01,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI4_Ortho,1,Folder,wingtraSandyUtahAOI4_Ortho,0,1,1,pdf:1,2.0,MB
6785262F,Cell 1,E:\planoAOI5_Ortho,1,File,Project_2025-08-06_09-50-orthomosaic.tiff,,,,>=2GB,14.33,GB
6785262F,Cell 1,E:\planoAOI5_Ortho,1,Folder,planoAOI5_Ortho,0,1,1,pdf:1,1.79,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI5_Ortho,1,File,Project_2025-08-14_13-06-orthomosaic.tiff,,,,>=2GB,25.01,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI5_Ortho,1,Folder,wingtraSandyUtahAOI5_Ortho,0,1,1,pdf:1,2.66,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI6_Ortho,1,File,Project_2025-08-15_09-40-orthomosaic.tiff,,,,>=2GB,24.74,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI6_Ortho,1,Folder,wingtraSandyUtahAOI6_Ortho,0,1,1,pdf:1,2.7,MB
6785262F,Cell 1,E:\planoAOI8_Ortho,1,File,Project_2025-08-07_11-49-orthomosaic.tiff,,,,>=2GB,10.69,GB
6785262F,Cell 1,E:\planoAOI8_Ortho,1,Folder,planoAOI8_Ortho,0,1,1,pdf:1,3.82,MB
6785262F,Cell 1,E:\wingtraSandyUtahAOI7_Ortho,1,File,Project_2025-08-15_16-33-orthomosaic.tiff,,,,>=2GB,30.75,GB
6785262F,Cell 1,E:\wingtraSandyUtahAOI7_Ortho,1,Folder,wingtraSandyUtahAOI7_Ortho,0,1,1,pdf:1,1.23,MB
6785262F,Cell 1,E:\FarleyAcresUtah,1,File,FarleyAcresUtah_ortho_MonJul28152157328357.tif,,,,>=2GB,11.55,GB
6785262F,Cell 1,E:\FarleyAcresUtah,1,Folder,FarleyAcresUtah,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany3Extra,1,File,Map1_ortho_SunJun08190022616083.tif,,,,>=2GB,8.87,GB
6785262F,Cell 1,E:\St.Tammany3Extra,1,Folder,St.Tammany3Extra,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany4Extra,1,File,Map1_ortho_SunJun08190030506880.tif,,,,>=2GB,11.92,GB
6785262F,Cell 1,E:\St.Tammany4Extra,1,File,Map1_ortho_SunJun08190030506880.tif.ovr,,,,>=2GB,5.78,GB
6785262F,Cell 1,E:\St.Tammany4Extra,1,Folder,St.Tammany4Extra,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany5,1,File,StTamanny5_Ortho.tif,,,,>=2GB,66.81,GB
6785262F,Cell 1,E:\St.Tammany5,1,Folder,St.Tammany5,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany5Extra,1,File,Map1_ortho_SunJun08190051785631.tif,,,,>=2GB,7.93,GB
6785262F,Cell 1,E:\St.Tammany5Extra,1,Folder,St.Tammany5Extra,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany6Extra,1,File,Map1_ortho_SunJun08190110896863.tif,,,,>=2GB,7.24,GB
6785262F,Cell 1,E:\St.Tammany6Extra,1,Folder,St.Tammany6Extra,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany9,1,File,Project_2025-05-31_01-46-orthomosaic_3857.tif,,,,>=2GB,111.06,GB
6785262F,Cell 1,E:\St.Tammany9,1,File,Project_2025-05-31_01-46-orthomosaic_3857.tif.ovr,,,,>=2GB,31.56,GB
6785262F,Cell 1,E:\St.Tammany9,1,File,Project_2025-06-02_17-06-orthomosaic.tiff,,,,>=2GB,95.79,GB
6785262F,Cell 1,E:\St.Tammany9,1,Folder,St.Tammany9,0,4,4,xml:3; pdf:1,2.56,MB
6785262F,Cell 1,E:\St.Tammany1Extra,1,File,Map1_ortho_SatJun07224933344295.tif,,,,>=2GB,8.33,GB
6785262F,Cell 1,E:\St.Tammany1Extra,1,File,Map1_ortho_SatJun07224933344295.tif.ovr,,,,>=2GB,4.36,GB
6785262F,Cell 1,E:\St.Tammany1Extra,1,Folder,St.Tammany1Extra,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany1,1,File,St.Tammany1_Ortho.tif,,,,>=2GB,56.55,GB
6785262F,Cell 1,E:\St.Tammany1,1,Folder,St.Tammany1,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany2,1,File,St.Tammany2_Ortho.tif,,,,>=2GB,80.27,GB
6785262F,Cell 1,E:\St.Tammany2,1,Folder,St.Tammany2,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\St.Tammany2Extra,1,File,Map1_ortho_SunJun08185942534906.tif,,,,>=2GB,10.61,GB
6785262F,Cell 1,E:\St.Tammany2Extra,1,Folder,St.Tammany2Extra,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI6_Ortho,1,File,Project_2025-08-06_14-30-orthomosaic.tiff,,,,>=2GB,15.84,GB
6785262F,Cell 1,E:\planoAOI6_Ortho,1,Folder,planoAOI6_Ortho,0,0,0,,0.0,MB
6785262F,Cell 1,E:\GlenrosaAve82ndStScottsdaleAZ,1,File,GlenrosaAve82ndStScottsdaleAZ_ortho_ThuApr10211102236025.tif,,,,>=2GB,6.97,GB
6785262F,Cell 1,E:\GlenrosaAve82ndStScottsdaleAZ,1,File,GlenrosaAve82ndStScottsdaleAZ_ortho_ThuApr10211102236025.tif.ovr,,,,>=2GB,4.23,GB
6785262F,Cell 1,E:\GlenrosaAve82ndStScottsdaleAZ,1,Folder,GlenrosaAve82ndStScottsdaleAZ,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI9_Ortho,1,File,Project_2025-08-07_15-01-orthomosaic.tiff,,,,>=2GB,14.18,GB
6785262F,Cell 1,E:\planoAOI9_Ortho,1,Folder,planoAOI9_Ortho,0,1,1,pdf:1,4.46,MB
6785262F,Cell 1,E:\HammondAOI2,1,File,Project_2025-06-13_16-43-orthomosaic.tiff,,,,>=2GB,20.9,GB
6785262F,Cell 1,E:\HammondAOI2,1,Folder,HammondAOI2,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI7_Ortho,1,File,Project_2025-08-06_17-05-orthomosaic.tiff,,,,>=2GB,14.33,GB
6785262F,Cell 1,E:\planoAOI7_Ortho,1,Folder,planoAOI7_Ortho,0,1,1,pdf:1,4.66,MB
6785262F,Cell 1,E:\HammondAOI4,1,File,Project_2025-06-14_11-57-orthomosaic.tiff,,,,>=2GB,14.16,GB
6785262F,Cell 1,E:\HammondAOI4,1,Folder,HammondAOI4,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI14,1,File,Project_2025-08-12_09-51-orthomosaic.tiff,,,,>=2GB,30.88,GB
6785262F,Cell 1,E:\planoAOI14,1,Folder,planoAOI14,0,1,1,pdf:1,3.2,MB
6785262F,Cell 1,E:\InmarTerraceScottsdaleAZ_Orthomosaic,1,File,InmarTerraceScottsdaleAZ_ortho_ThuApr10211213896654.tif,,,,>=2GB,10.91,GB
6785262F,Cell 1,E:\InmarTerraceScottsdaleAZ_Orthomosaic,1,Folder,InmarTerraceScottsdaleAZ_Orthomosaic,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI10_Ortho,1,File,Project_2025-08-11_08-58-orthomosaic.tiff,,,,>=2GB,19.99,GB
6785262F,Cell 1,E:\planoAOI10_Ortho,1,Folder,planoAOI10_Ortho,0,1,1,pdf:1,2.24,MB
6785262F,Cell 1,E:\JackrabbitRd82ndStScottsdaleAZ,1,File,JackrabbitRd82ndStScottsdaleAZ_ortho_ThuApr10211416659259.tif,,,,>=2GB,11.77,GB
6785262F,Cell 1,E:\JackrabbitRd82ndStScottsdaleAZ,1,Folder,JackrabbitRd82ndStScottsdaleAZ,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI11_Ortho,1,File,Project_2025-08-11_14-30-orthomosaic.tiff,,,,>=2GB,11.36,GB
6785262F,Cell 1,E:\planoAOI11_Ortho,1,Folder,planoAOI11_Ortho,0,1,1,pdf:1,1.47,MB
6785262F,Cell 1,E:\ME3CottonwoodHeightsSaltLikeCity_Utah,1,File,CottonwoodHeights_ortho_FriJul25141125661642.tif,,,,>=2GB,12.82,GB
6785262F,Cell 1,E:\ME3CottonwoodHeightsSaltLikeCity_Utah,1,Folder,ME3CottonwoodHeightsSaltLikeCity_Utah,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI12_Ortho,1,File,Project_2025-08-11_16-22-orthomosaic.tiff,,,,>=2GB,12.71,GB
6785262F,Cell 1,E:\planoAOI12_Ortho,1,Folder,planoAOI12_Ortho,0,1,1,pdf:1,1.79,MB
6785262F,Cell 1,E:\ME3SandySaltLakeCity_Utah,1,File,Sandy_ortho_FriJul25141420532618.tif,,,,>=2GB,7.82,GB
6785262F,Cell 1,E:\ME3SandySaltLakeCity_Utah,1,File,Sandy_ortho_FriJul25141420532618.tif.ovr,,,,>=2GB,4.64,GB
6785262F,Cell 1,E:\ME3SandySaltLakeCity_Utah,1,Folder,ME3SandySaltLakeCity_Utah,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\planoAOI15,1,File,Project_2025-08-12_15-35-orthomosaic.tiff,,,,>=2GB,23.81,GB
6785262F,Cell 1,E:\planoAOI15,1,Folder,planoAOI15,0,1,1,pdf:1,2.43,MB
6785262F,Cell 1,E:\MountainViewParkWINGRTA,1,File,Map1_ortho_FriJan31165628067328.tif,,,,>=2GB,27.17,GB
6785262F,Cell 1,E:\MountainViewParkWINGRTA,1,File,Map1_ortho_FriJan31165628067328.tif.ovr,,,,>=2GB,15.02,GB
6785262F,Cell 1,E:\MountainViewParkWINGRTA,1,Folder,MountainViewParkWINGRTA,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\OptimistParkWINGTRAazroof_Orthomosaic_ThuApr10210848006519,1,File,OptimistParkWINGTRAazroof_ortho_ThuApr10210848006519.tif,,,,>=2GB,23.35,GB
6785262F,Cell 1,E:\OptimistParkWINGTRAazroof_Orthomosaic_ThuApr10210848006519,1,Folder,OptimistParkWINGTRAazroof_Orthomosaic_ThuApr10210848006519,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\RanchoDelMarParkWINGTRA,1,File,Map1_ortho_MonFeb17233010804885.tif,,,,>=2GB,17.77,GB
6785262F,Cell 1,E:\RanchoDelMarParkWINGTRA,1,Folder,RanchoDelMarParkWINGTRA,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\ReedParkAZPhoenix,1,File,ReefPark_ortho_MonFeb17232932322645.tif,,,,>=2GB,25.76,GB
6785262F,Cell 1,E:\ReedParkAZPhoenix,1,File,ReefPark_ortho_MonFeb17232932322645.tif.ovr,,,,>=2GB,14.53,GB
6785262F,Cell 1,E:\ReedParkAZPhoenix,1,Folder,ReedParkAZPhoenix,0,1,1,xml:1,0.01,MB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI1_Ortho,1,File,Project_2025-09-02_09-14-orthomosaic.tiff,,,,>=2GB,19.26,GB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI1_Ortho,1,Folder,ReynoldsburgohiowingtraAOI1_Ortho,0,1,1,pdf:1,5.61,MB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI2_Ortho,1,File,Project_2025-09-02_11-13-orthomosaic.tiff,,,,>=2GB,37.89,GB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI2_Ortho,1,Folder,ReynoldsburgohiowingtraAOI2_Ortho,0,1,1,pdf:1,3.62,MB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI3_Ortho,1,File,Project_2025-09-02_16-18-orthomosaic.tiff,,,,>=2GB,35.67,GB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI3_Ortho,1,Folder,ReynoldsburgohiowingtraAOI3_Ortho,0,1,1,pdf:1,3.35,MB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI4_Ortho,1,File,Project_2025-09-03_13-03-orthomosaic.tiff,,,,>=2GB,21.69,GB
6785262F,Cell 1,E:\ReynoldsburgohiowingtraAOI4_Ortho,1,Folder,ReynoldsburgohiowingtraAOI4_Ortho,0,1,1,pdf:1,2.2,MB
6785262F,Cell 1,E:\ShawneeParkAZPhoenix,1,File,ShawneeParkAZPhoenix_ortho_FriFeb21170605341014.tif,,,,>=2GB,33.32,GB
6785262F,Cell 1,E:\ShawneeParkAZPhoenix,1,Folder,ShawneeParkAZPhoenix,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\SummitPointParkWINGTRA,1,File,Map1_ortho_MonApr07175548122561.tif,,,,>=2GB,8.62,GB
6785262F,Cell 1,E:\SummitPointParkWINGTRA,1,Folder,SummitPointParkWINGTRA,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\Sunnyside,1,File,Map1_ortho_MonApr07175007291432.tif,,,,>=2GB,25.08,GB
6785262F,Cell 1,E:\Sunnyside,1,Folder,Sunnyside,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\WMulberryDrPhxAZPhoenix,1,File,Map1_ortho_MonFeb03211929955309.tif,,,,>=2GB,8.75,GB
6785262F,Cell 1,E:\WMulberryDrPhxAZPhoenix,1,Folder,WMulberryDrPhxAZPhoenix,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
6785262F,Cell 1,E:\XeniaOhioWingtraAOI1_Ortho,1,File,Project_2025-09-03_15-33-orthomosaic.tiff,,,,>=2GB,23.6,GB
6785262F,Cell 1,E:\XeniaOhioWingtraAOI1_Ortho,1,Folder,XeniaOhioWingtraAOI1_Ortho,0,1,1,pdf:1,6.99,MB
6785262F,Cell 1,E:\XeniaOhioWingtraAOI2_Ortho,1,File,Project_2025-09-04_09-49-orthomosaic.tiff,,,,>=2GB,39.62,GB
6785262F,Cell 1,E:\XeniaOhioWingtraAOI2_Ortho,1,Folder,XeniaOhioWingtraAOI2_Ortho,0,1,1,pdf:1,1.51,MB
